treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,SouthernAsia,Oceania,4.613923051177312,1,1
1005000,Oceania,SouthernAsia,4.776434884422241,1,1
1005000,SoutheasternAsia,Oceania,4.727776903140335,1,1
1005000,SoutheasternAsia,Oceania,4.748012401072714,1,1
1005000,SoutheasternAsia,Oceania,4.7993086871358726,1,1
1005000,WesternAsia,Europe,4.561153509149216,1,1
1005000,Europe,NorthernAmerica,4.5410844949101685,1,1
1005000,Russia,Europe,4.549240407978958,1,1
1005000,SoutheasternAsia,SouthernAsia,6.030370266254562,1,1
1005000,Oceania,Europe,4.630094988704476,1,1
1005000,SouthernAsia,Oceania,4.700190682592649,1,1
1005000,SoutheasternAsia,SouthernAsia,4.974301531693359,1,1
1005000,Russia,Europe,4.739497891835365,1,1
1005000,Europe,Russia,4.818576227834688,1,1
1005000,Africa,SouthernAsia,4.773239494408316,1,1
1005000,Japan/Korea,NorthernAmerica,4.6115692541449205,1,1
1005000,Africa,NorthernAmerica,4.6050936352525005,1,1
1005000,SouthernAmerica,Africa,4.616260953121191,1,1
1005000,SouthernAsia,WesternAsia,4.706200853564787,1,1
1005000,SoutheasternAsia,SouthernAsia,4.808864623629713,1,1
1005000,Oceania,SoutheasternAsia,4.99025775203789,1,1
1005000,SouthernAsia,Oceania,5.222226611319696,1,1
1005000,Europe,WesternAsia,4.653281386163306,1,1
1005000,Europe,WesternAsia,4.793486716723304,1,1
1005000,NorthChina,SouthChina,4.714273833039156,1,1
1005000,Africa,WesternAsia,4.56095940487886,1,1
1005000,WesternAsia,Africa,4.8206662313243465,1,1
1005000,SouthernAsia,WesternAsia,4.859481234799751,1,1
1005000,SouthernAsia,SouthChina,5.075074326600739,1,1
1005000,WesternAsia,SouthernAsia,5.183800891714542,1,1
1005000,NorthernAmerica,WesternAsia,5.454690388570556,1,1
1005000,Oceania,Europe,4.724640257033279,1,1
1005000,WesternAsia,Oceania,4.787466844253988,1,1
1005000,Oceania,SouthernAsia,4.627591045149836,1,1
1005000,Oceania,Japan/Korea,5.685722824195243,1,1
1005000,Oceania,SouthChina,4.645570267719134,1,1
1005000,SouthChina,NorthChina,4.777822864929994,1,1
1005000,SouthChina,NorthChina,4.464420430383904,1,1
1005000,SoutheasternAsia,SouthChina,4.481664420954469,1,1
1005000,WesternAsia,Europe,4.539545429662727,1,1
1005000,Oceania,Europe,4.921091309376928,1,1
1005000,Oceania,Europe,4.716885518085557,1,1
1005000,SoutheasternAsia,Oceania,4.650287934137962,1,1
1005000,Japan/Korea,SouthChina,4.5882620028526535,1,1
1005000,SoutheasternAsia,Oceania,4.550907201855412,1,1
1005000,SouthChina,SoutheasternAsia,4.858811863220726,1,1
1005000,SoutheasternAsia,SouthChina,4.8869776062395545,1,1
1005000,NorthernAmerica,WesternAsia,5.180572965098761,1,1
1005000,SoutheasternAsia,NorthernAmerica,5.470132550333431,1,1
1005000,SouthernAmerica,Europe,4.410534827755032,1,1
1005000,Russia,Europe,4.660769810779866,1,1
1005000,Europe,Russia,4.547053551687134,1,1
1005000,WesternAsia,Europe,4.550014101856896,1,1
